viaje_id,fecha_salida,fecha_llegada,chofer_id,vehiculo_id,n_paradas,km_ruta,carga_kg,capacidad_kg,t_est_min,t_real_min,duracion_min,peso_kg,otif,combustible_rd,viaticos_rd,mantenimiento_rd,costo_total,tipo,delta_t,ind_retraso,riesgo_cat,fill_rate,log_carga_kg,costo_km,hora_salida,dia_semana_num,es_fin_semana,mes,viajes_conductor,densidad_paradas,riesgo_num,ruta_Ruta-Este,ruta_Ruta-Norte,ruta_Ruta-Oeste,ruta_Ruta-Sur,franja_horaria_TARDE,franja_horaria_NOCHE
VJ-00315,2025-04-15 16:00:00,2025-04-15 17:54:28.350124200,CHF-003,VEH-001,5.0,67.4,1709.0,6000,120,114,114.47250207,1709.0,1,2055.0,363.0,112.0,2530.0,Camion Mediano,-6,0,BAJO,0.2848333333333333,7.444248649496705,37.53709198813056,16,1,0,4,20,0.07418397626112759,0,0,0,0,1,1,0
VJ-00316,2025-04-16 00:00:00,2025-04-16 01:31:26.190213216,CHF-010,VEH-005,7.0,52.7,3002.0,5000,105,91,91.4365035536,3002.0,1,1576.0,749.0,304.0,2629.0,Camion Liviano,-14,0,BAJO,0.6004,8.00736706798333,49.88614800759013,0,2,0,4,28,0.13282732447817835,0,0,0,1,0,0,0
VJ-00317,2025-04-16 08:00:00,2025-04-16 09:26:25.156315776,CHF-004,VEH-002,9.0,54.1,2544.0,3500,105,86,86.4192719296,2544.0,1,1660.0,740.0,269.0,2669.0,Camion Mediano,-19,0,BAJO,0.7268571428571429,7.841885928984623,49.33456561922366,8,2,0,4,31,0.16635859519408502,0,0,0,1,0,0,0
VJ-00318,2025-04-16 16:00:00,2025-04-16 17:22:35.970469392,CHF-008,VEH-006,8.0,52.6,1076.0,3500,105,83,82.5995078232,1076.0,1,1856.0,568.0,108.0,2532.0,Camion Liviano,-22,0,BAJO,0.30742857142857144,6.981934677156389,48.136882129277566,16,2,0,4,14,0.1520912547528517,0,0,0,1,0,1,0
VJ-00319,2025-04-17 00:00:00,2025-04-17 00:44:00.098901708,CHF-004,VEH-004,3.0,30.2,1026.0,3500,60,44,44.0016483618,1026.0,1,889.0,611.0,323.0,1823.0,Camion Mediano,-16,0,BAJO,0.29314285714285715,6.934397209928558,60.36423841059603,0,3,0,4,32,0.09933774834437087,0,0,0,0,0,0,0
VJ-00320,2025-04-17 08:00:00,2025-04-17 09:43:43.665187818,CHF-004,VEH-004,4.0,51.2,2936.0,4000,105,104,103.7277531303,2936.0,1,2009.0,437.0,356.0,2802.0,Camion Mediano,-1,0,BAJO,0.734,7.98514393119862,54.7265625,8,3,0,4,33,0.078125,0,0,0,1,0,0,0
VJ-00321,2025-04-17 16:00:00,2025-04-17 18:06:01.038738780,CHF-002,VEH-006,7.0,67.3,1294.0,4000,120,126,126.017312313,1294.0,1,2608.0,325.0,249.0,3182.0,Camion Liviano,6,0,BAJO,0.3235,7.166265974133638,47.280832095096585,16,3,0,4,27,0.10401188707280833,0,0,0,0,1,1,0
VJ-00322,2025-04-18 00:00:00,2025-04-18 01:30:55.233423234,CHF-012,VEH-007,7.0,42.7,3240.0,4000,90,91,90.9205570539,3240.0,1,1376.0,597.0,240.0,2213.0,Furgon,1,0,BAJO,0.81,8.083637203141548,51.82669789227166,0,4,0,4,34,0.16393442622950818,0,0,1,0,0,0,0
VJ-00323,2025-04-18 08:00:00,2025-04-18 09:31:13.221900378,CHF-012,VEH-004,3.0,57.7,920.0,6000,105,91,91.2203650063,920.0,1,1727.0,447.0,102.0,2276.0,Camion Mediano,-14,0,BAJO,0.15333333333333332,6.825460036255307,39.44540727902946,8,4,0,4,35,0.05199306759098787,0,0,0,1,0,0,0
VJ-00324,2025-04-18 16:00:00,2025-04-18 17:16:12.199329144,CHF-002,VEH-008,11.0,24.8,2533.0,4000,60,76,76.2033221524,2533.0,0,819.0,632.0,336.0,1787.0,Furgon,16,1,MEDIO,0.63325,7.837554360881084,72.05645161290322,16,4,0,4,28,0.4435483870967742,1,0,0,0,0,1,0
VJ-00325,2025-04-19 00:00:00,2025-04-19 01:13:18.565686084,CHF-005,VEH-004,5.0,27.7,2943.0,3500,60,73,73.3094281014,2943.0,1,1045.0,718.0,199.0,1962.0,Camion Mediano,13,0,BAJO,0.8408571428571429,7.987524479848767,70.83032490974729,0,5,1,4,30,0.18050541516245489,0,0,0,0,0,0,0
VJ-00326,2025-04-19 08:00:00,2025-04-19 09:57:07.579827984,CHF-007,VEH-002,5.0,54.6,1206.0,5000,120,117,117.1263304664,1206.0,1,1899.0,309.0,364.0,2572.0,Camion Mediano,-3,0,BAJO,0.2412,7.095893221097532,47.1062271062271,8,5,1,4,29,0.09157509157509157,0,0,0,0,1,0,0
VJ-00327,2025-04-19 16:00:00,2025-04-19 17:48:14.850563760,CHF-005,VEH-001,2.0,62.3,1329.0,4000,120,108,108.247509396,1329.0,1,2309.0,598.0,212.0,3119.0,Camion Mediano,-12,0,BAJO,0.33225,7.1929342212158,50.064205457463885,16,5,1,4,31,0.03210272873194222,0,0,0,0,1,1,0
VJ-00328,2025-04-20 00:00:00,2025-04-20 01:39:52.302154494,CHF-009,VEH-002,10.0,52.2,3394.0,5000,90,100,99.8717025749,3394.0,1,1722.0,416.0,270.0,2408.0,Camion Mediano,10,0,BAJO,0.6788,8.130059039992796,46.13026819923371,0,6,1,4,22,0.19157088122605362,0,0,1,0,0,0,0
VJ-00329,2025-04-20 08:00:00,2025-04-20 09:33:23.011474482,CHF-004,VEH-006,4.0,44.6,1294.0,4000,90,93,93.3835245747,1294.0,1,1538.0,737.0,181.0,2456.0,Camion Liviano,3,0,BAJO,0.3235,7.166265974133638,55.06726457399103,8,6,1,4,34,0.08968609865470852,0,0,1,0,0,0,0
VJ-00330,2025-04-20 16:00:00,2025-04-20 16:48:56.022559830,CHF-001,VEH-005,11.0,37.0,1790.0,4000,75,49,48.9337093305,1790.0,1,1085.0,427.0,148.0,1660.0,Camion Liviano,-26,0,BAJO,0.4475,7.490529402060711,44.86486486486486,16,6,1,4,30,0.2972972972972973,0,1,0,0,0,1,0
VJ-00331,2025-04-21 00:00:00,2025-04-21 01:13:46.581323538,CHF-005,VEH-003,6.0,32.4,1798.0,4000,75,74,73.7763553923,1798.0,1,1167.0,605.0,332.0,2104.0,Camion Mediano,-1,0,BAJO,0.4495,7.4949862339505335,64.93827160493828,0,0,0,4,32,0.1851851851851852,0,1,0,0,0,0,0
VJ-00332,2025-04-21 08:00:00,2025-04-21 10:04:42.998677038,CHF-008,VEH-004,10.0,58.9,1259.0,6000,120,125,124.7166446173,1259.0,1,1651.0,577.0,249.0,2477.0,Camion Mediano,5,0,BAJO,0.20983333333333334,7.138866999945524,42.05432937181664,8,0,0,4,15,0.1697792869269949,0,0,0,0,1,0,0
VJ-00333,2025-04-21 16:00:00,2025-04-21 17:43:48.329630592,CHF-003,VEH-007,3.0,52.0,2827.0,3500,120,104,103.80549384320001,2827.0,1,1842.0,498.0,261.0,2601.0,Furgon,-16,0,BAJO,0.8077142857142857,7.947325027016463,50.01923076923077,16,0,0,4,21,0.057692307692307696,0,0,0,0,1,1,0
VJ-00334,2025-04-22 00:00:00,2025-04-22 01:03:25.030864266,CHF-010,VEH-005,3.0,23.4,2816.0,6000,60,63,63.4171810711,2816.0,1,887.0,639.0,390.0,1916.0,Camion Liviano,3,0,BAJO,0.4693333333333333,7.943427767876373,77.03203659776347,0,1,0,4,29,0.12820512820512822,0,0,0,0,0,0,0
VJ-00335,2025-04-22 08:00:00,2025-04-22 08:48:48.791715924,CHF-001,VEH-001,7.0,39.1,1635.0,5000,75,49,48.813195265400005,1635.0,1,1055.0,663.0,389.0,2107.0,Camion Mediano,-26,0,BAJO,0.327,7.400009517162692,53.887468030690535,8,1,0,4,31,0.17902813299232737,0,1,0,0,0,0,0
VJ-00336,2025-04-22 16:00:00,2025-04-22 17:24:03.080988012,CHF-001,VEH-001,10.0,34.6,3005.0,4000,60,84,84.05134980019999,3005.0,0,1184.0,583.0,357.0,2124.0,Camion Mediano,24,1,MEDIO,0.75125,8.00836557031292,61.387283236994215,16,1,0,4,32,0.2890173410404624,1,0,0,0,0,1,0
VJ-00337,2025-04-23 00:00:00,2025-04-23 01:22:27.785983866,CHF-007,VEH-004,7.0,42.0,1139.0,3500,60,82,82.4630997311,1139.0,0,1110.0,679.0,156.0,1945.0,Camion Mediano,22,1,MEDIO,0.32542857142857146,7.038783541388542,46.30952380952381,0,2,0,4,30,0.16666666666666666,1,0,0,0,0,0,0
VJ-00338,2025-04-23 08:00:00,2025-04-23 09:55:27.281278950,CHF-007,VEH-004,2.0,45.0,513.0,6000,120,115,115.4546879825,513.0,1,1435.0,792.0,278.0,2505.0,Camion Mediano,-5,0,BAJO,0.0855,6.2422232654551655,55.666666666666664,8,2,0,4,31,0.044444444444444446,0,0,0,0,1,0,0
VJ-00339,2025-04-23 16:00:00,2025-04-23 18:06:32.530684866,CHF-004,VEH-007,11.0,45.0,2214.0,3500,120,127,126.5421780811,2214.0,1,1051.0,510.0,363.0,1924.0,Furgon,7,0,BAJO,0.6325714285714286,7.703007682479236,42.75555555555555,16,2,0,4,35,0.24444444444444444,0,0,0,0,1,1,0
VJ-00340,2025-04-24 00:00:00,2025-04-24 00:30:00.000000000,CHF-004,VEH-005,5.0,29.2,3482.0,4000,60,30,30.0,3482.0,1,1140.0,557.0,212.0,1909.0,Camion Liviano,-30,0,BAJO,0.8705,8.155649270366002,65.37671232876713,0,3,0,4,36,0.17123287671232876,0,0,0,0,0,0,0
VJ-00341,2025-04-24 08:00:00,2025-04-24 09:24:11.144526912,CHF-001,VEH-007,11.0,51.2,616.0,5000,105,84,84.1857421152,616.0,1,1386.0,306.0,130.0,1822.0,Furgon,-21,0,BAJO,0.1232,6.424869023905388,35.5859375,8,3,0,4,33,0.21484375,0,0,0,1,0,0,0
VJ-00342,2025-04-24 16:00:00,2025-04-24 17:54:42.718766238,CHF-008,VEH-005,10.0,62.2,1124.0,6000,120,115,114.7119794373,1124.0,1,2450.0,698.0,343.0,3491.0,Camion Liviano,-5,0,BAJO,0.18733333333333332,7.025538314638521,56.12540192926045,16,3,0,4,16,0.1607717041800643,0,0,0,0,1,1,0
VJ-00343,2025-04-25 00:00:00,2025-04-25 01:25:42.096336858,CHF-005,VEH-003,10.0,52.3,1959.0,3500,105,86,85.7016056143,,1,1936.0,560.0,245.0,2741.0,Camion Mediano,-19,0,BAJO,0.5597142857142857,7.580699752224563,52.409177820267686,0,4,0,4,33,0.19120458891013387,0,0,0,1,0,0,0
VJ-00344,2025-04-25 08:00:00,2025-04-25 09:27:51.548201244,CHF-002,VEH-006,8.0,38.6,2930.0,6000,75,88,87.8591366874,2930.0,1,1309.0,504.0,269.0,2082.0,Camion Liviano,13,0,BAJO,0.48833333333333334,7.983098940710892,53.93782383419689,8,4,0,4,29,0.20725388601036268,0,1,0,0,0,0,0
VJ-00345,2025-04-25 16:00:00,2025-04-25 17:35:57.080253210,CHF-005,VEH-005,8.0,26.0,767.0,3500,60,96,95.9513375535,767.0,0,955.0,347.0,395.0,1697.0,Camion Liviano,36,1,ALTO,0.21914285714285714,6.643789733147672,65.26923076923077,16,4,0,4,34,0.3076923076923077,2,0,0,0,0,1,0
VJ-00346,2025-04-26 00:00:00,2025-04-26 01:38:49.256103018,CHF-012,VEH-006,7.0,53.0,1686.0,4000,120,99,98.82093505030001,1686.0,1,1957.0,745.0,282.0,2984.0,Camion Liviano,-21,0,BAJO,0.4215,7.430707082545968,56.301886792452834,0,5,1,4,36,0.1320754716981132,0,0,0,0,1,0,0
VJ-00347,2025-04-26 08:00:00,2025-04-26 08:44:55.539523590,CHF-004,VEH-002,2.0,20.3,2741.0,6000,60,45,44.925658726500004,2741.0,1,796.0,498.0,227.0,1521.0,Camion Mediano,-15,0,BAJO,0.4568333333333333,7.91644286012226,74.92610837438423,8,5,1,4,37,0.09852216748768472,0,0,0,0,0,0,0
VJ-00348,2025-04-26 16:00:00,2025-04-26 17:04:14.284237776,CHF-011,VEH-006,5.0,31.3,1615.0,6000,60,64,64.2380706296,1615.0,1,901.0,641.0,211.0,1753.0,Camion Liviano,4,0,BAJO,0.26916666666666667,7.38770923908104,56.00638977635783,16,5,1,4,22,0.1597444089456869,0,0,0,0,0,1,0
VJ-00349,2025-04-27 00:00:00,2025-04-27 01:59:00.005440380,CHF-004,VEH-003,9.0,43.6,1067.0,3500,90,119,119.000090673,1067.0,0,1476.0,375.0,225.0,2076.0,Camion Mediano,29,1,MEDIO,0.3048571428571429,6.97354301952014,47.61467889908257,0,6,1,4,38,0.20642201834862384,1,0,1,0,0,0,0
VJ-00350,2025-04-27 08:00:00,2025-04-27 09:07:59.835742458,CHF-003,VEH-007,10.0,42.0,1086.0,6000,90,68,67.99726237429999,1086.0,1,1110.0,781.0,136.0,2027.0,Furgon,-22,0,BAJO,0.181,6.99117688712121,48.26190476190476,8,6,1,4,22,0.23809523809523808,0,0,1,0,0,0,0
VJ-00351,2025-04-27 16:00:00,2025-04-27 17:19:28.959012090,CHF-004,VEH-007,7.0,38.0,1730.0,4000,75,79,79.48265020150001,1730.0,1,1301.0,389.0,338.0,2028.0,Furgon,4,0,BAJO,0.4325,7.456454555176209,53.36842105263158,16,6,1,4,39,0.18421052631578946,0,1,0,0,0,1,0
VJ-00352,2025-04-28 00:00:00,2025-04-28 02:02:47.002758876,CHF-004,VEH-005,9.0,45.0,1938.0,6000,90,123,122.78337931460001,1938.0,0,1103.0,400.0,351.0,1854.0,Camion Liviano,33,1,ALTO,0.323,7.569927655242652,41.2,0,0,0,4,40,0.2,2,0,1,0,0,0,0
VJ-00353,2025-04-28 08:00:00,2025-04-28 09:30:16.100119968,CHF-002,VEH-008,7.0,60.9,3085.0,4000,120,90,90.2683353328,3085.0,1,2039.0,729.0,185.0,2953.0,Furgon,-30,0,BAJO,0.77125,8.034631032923107,48.489326765188835,8,0,0,4,30,0.11494252873563218,0,0,0,0,1,0,0
VJ-00354,2025-04-28 16:00:00,2025-04-28 16:51:56.445256608,CHF-008,VEH-005,6.0,34.7,1959.0,6000,75,52,51.9407542768,,1,1165.0,756.0,191.0,2112.0,Camion Liviano,-23,0,BAJO,0.3265,7.580699752224563,60.86455331412103,16,0,0,4,17,0.17291066282420747,0,1,0,0,0,1,0
VJ-00355,2025-04-29 00:00:00,2025-04-29 00:52:22.504865022,CHF-005,VEH-001,7.0,45.0,2571.0,4000,60,52,52.3750810837,2571.0,1,1280.0,406.0,362.0,2048.0,Camion Mediano,-8,0,BAJO,0.64275,7.85243908535751,45.51111111111111,0,1,0,4,35,0.15555555555555556,0,0,0,0,0,0,0
VJ-00356,2025-04-29 08:00:00,2025-04-29 08:50:37.764514116,CHF-009,VEH-005,10.0,35.9,3449.0,3500,60,51,50.6294085686,3449.0,1,1179.0,535.0,107.0,1821.0,Camion Liviano,-9,0,BAJO,0.9854285714285714,8.146129510025405,50.72423398328691,8,1,0,4,23,0.2785515320334262,0,0,0,0,0,0,0
VJ-00357,2025-04-29 16:00:00,2025-04-29 17:44:37.609390776,CHF-006,VEH-007,5.0,47.5,1736.0,6000,90,105,104.6268231796,1736.0,1,1732.0,667.0,256.0,2655.0,Furgon,15,0,BAJO,0.28933333333333333,7.459914766241105,55.89473684210526,16,1,0,4,27,0.10526315789473684,0,0,1,0,0,1,0
VJ-00358,2025-04-30 00:00:00,2025-04-30 01:04:20.992497408,CHF-006,VEH-001,4.0,32.9,1710.0,4000,60,64,64.3498749568,1710.0,1,1217.0,739.0,239.0,2195.0,Camion Mediano,4,0,BAJO,0.4275,7.444833273892193,66.71732522796353,0,2,0,4,28,0.12158054711246201,0,0,0,0,0,0,0
VJ-00359,2025-04-30 08:00:00,2025-04-30 09:00:00.000000000,CHF-006,VEH-001,5.0,51.2,3270.0,4000,90,60,60.0,3270.0,1,1658.0,490.0,307.0,2455.0,Camion Mediano,-30,0,BAJO,0.8175,8.092851027538384,47.94921875,8,2,0,4,29,0.09765625,0,0,1,0,0,0,0
VJ-00360,2025-04-30 16:00:00,2025-04-30 17:54:16.643235132,CHF-002,VEH-003,3.0,57.7,1238.0,6000,105,114,114.2773872522,1238.0,1,1961.0,559.0,149.0,2669.0,Camion Mediano,9,0,BAJO,0.20633333333333334,7.122059881629142,46.25649913344887,16,2,0,4,31,0.05199306759098787,0,0,0,1,0,1,0
VJ-00361,2025-05-01 00:00:00,2025-05-01 00:49:36.258001656,CHF-009,VEH-007,7.0,31.1,2689.0,4000,60,50,49.6043000276,2689.0,1,1212.0,671.0,300.0,2183.0,Furgon,-10,0,BAJO,0.67225,7.897296472595885,70.19292604501608,0,3,0,5,24,0.22508038585209003,0,0,0,0,0,0,0
VJ-00362,2025-05-01 08:00:00,2025-05-01 09:22:56.402994294,CHF-002,VEH-005,8.0,31.0,2764.0,3500,60,83,82.9400499049,2764.0,0,831.0,666.0,213.0,1710.0,Camion Liviano,23,1,MEDIO,0.7897142857142857,7.9247959139564355,55.16129032258065,8,3,0,5,32,0.25806451612903225,1,0,0,0,0,0,0
VJ-00363,2025-05-01 16:00:00,2025-05-01 17:48:42.205460646,CHF-009,VEH-008,10.0,62.6,793.0,6000,120,109,108.7034243441,793.0,1,1675.0,691.0,286.0,2652.0,Furgon,-11,0,BAJO,0.13216666666666665,6.677083461247136,42.364217252396166,16,3,0,5,25,0.1597444089456869,0,0,0,0,1,1,0
VJ-00364,2025-05-02 00:00:00,2025-05-02 00:48:32.455494251,CHF-012,VEH-007,11.0,22.5,1905.0,3500,60,49,48.540924904183335,1905.0,1,592.0,585.0,112.0,1289.0,Furgon,-11,0,BAJO,0.5442857142857143,7.552762084214147,57.28888888888889,0,4,0,5,37,0.4888888888888889,0,0,0,0,0,0,0
VJ-00365,2025-05-02 08:00:00,2025-05-02 09:39:44.422139670,CHF-010,VEH-005,2.0,48.5,1102.0,5000,90,100,99.7403689945,1102.0,1,1691.0,352.0,239.0,2282.0,Camion Liviano,10,0,BAJO,0.2204,7.005789019253503,47.05154639175258,8,4,0,5,30,0.041237113402061855,0,0,1,0,0,0,0
VJ-00366,2025-05-02 16:00:00,2025-05-02 17:28:43.960600926,CHF-006,VEH-006,4.0,31.2,1056.0,5000,75,89,88.73267668209999,1056.0,1,976.0,752.0,257.0,1985.0,Camion Liviano,14,0,BAJO,0.2112,6.963189985870238,63.621794871794876,16,4,0,5,30,0.12820512820512822,0,1,0,0,0,1,0
VJ-00367,2025-05-03 00:00:00,2025-05-03 01:23:03.947313054,CHF-004,VEH-003,5.0,34.0,1891.0,3500,75,83,83.0657885509,1891.0,1,1245.0,733.0,164.0,2142.0,Camion Mediano,8,0,BAJO,0.5402857142857143,7.545389749611823,63.0,0,5,1,5,41,0.14705882352941177,0,1,0,0,0,0,0
VJ-00368,2025-05-03 08:00:00,2025-05-03 09:30:00.000000000,CHF-011,VEH-001,4.0,66.5,1368.0,3500,120,90,90.0,1368.0,1,2332.0,699.0,142.0,3173.0,Camion Mediano,-30,0,BAJO,0.39085714285714285,7.221835825288449,47.714285714285715,8,5,1,5,23,0.06015037593984962,0,0,0,0,1,0,0
VJ-00369,2025-05-03 16:00:00,2025-05-03 17:39:41.077195122,CHF-004,VEH-004,10.0,49.2,2888.0,3500,90,100,99.68461991870001,2888.0,1,1476.0,350.0,157.0,1983.0,Camion Mediano,10,0,BAJO,0.8251428571428572,7.968665700466235,40.30487804878049,16,5,1,5,42,0.2032520325203252,0,0,1,0,0,1,0
VJ-00370,2025-05-04 00:00:00,2025-05-04 01:26:22.947304194,CHF-006,VEH-005,3.0,59.4,3223.0,4000,105,86,86.3824550699,3223.0,1,2285.0,402.0,203.0,2890.0,Camion Liviano,-19,0,BAJO,0.80575,8.07837810362652,48.65319865319866,0,6,1,5,31,0.050505050505050504,0,0,0,1,0,0,0
VJ-00371,2025-05-04 08:00:00,2025-05-04 10:04:14.098200516,CHF-010,VEH-002,7.0,58.6,2908.0,3500,120,124,124.2349700086,2908.0,1,2135.0,672.0,129.0,2936.0,Camion Mediano,4,0,BAJO,0.8308571428571428,7.975564658495202,50.10238907849829,8,6,1,5,31,0.11945392491467577,0,0,0,0,1,0,0
VJ-00372,2025-05-04 16:00:00,2025-05-04 17:19:22.366809768,CHF-012,VEH-002,10.0,45.0,1298.0,3500,105,79,79.3727801628,1298.0,1,1162.0,312.0,384.0,1858.0,Camion Mediano,-26,0,BAJO,0.37085714285714283,7.1693500166706,41.28888888888889,16,6,1,5,38,0.2222222222222222,0,0,0,1,0,1,0
VJ-00373,2025-05-05 00:00:00,2025-05-05 01:23:02.027919348,CHF-012,VEH-001,11.0,36.8,1322.0,3500,75,83,83.0337986558,1322.0,1,1121.0,790.0,221.0,2132.0,Camion Mediano,8,0,BAJO,0.3777142857142857,7.187657164114956,57.934782608695656,0,0,0,5,39,0.2989130434782609,0,1,0,0,0,0,0
VJ-00374,2025-05-05 08:00:00,2025-05-05 09:45:28.873183350,CHF-002,VEH-006,4.0,60.5,1264.0,4000,120,105,105.4812197225,1264.0,1,1798.0,489.0,343.0,2630.0,Camion Liviano,-15,0,BAJO,0.316,7.142827401161621,43.47107438016529,8,0,0,5,33,0.06611570247933884,0,0,0,0,1,0,0
VJ-00375,2025-05-05 16:00:00,2025-05-05 16:36:54.754577718,CHF-011,VEH-008,5.0,28.4,905.0,3500,60,37,36.9125762953,905.0,1,777.0,660.0,392.0,1829.0,Furgon,-23,0,BAJO,0.25857142857142856,6.80903930604298,64.40140845070422,16,0,0,5,24,0.17605633802816903,0,0,0,0,0,1,0
VJ-00376,2025-05-06 00:00:00,2025-05-06 01:42:50.925747402,CHF-002,VEH-007,7.0,50.7,3331.0,3500,90,103,102.84876245669999,3331.0,1,1380.0,744.0,124.0,2248.0,Furgon,13,0,BAJO,0.9517142857142857,8.111328003286733,44.33925049309664,0,1,0,5,34,0.1380670611439842,0,0,1,0,0,0,0
VJ-00377,2025-05-06 08:00:00,2025-05-06 09:49:20.976083412,CHF-008,VEH-004,7.0,50.2,1706.0,4000,105,109,109.3496013902,1706.0,1,1960.0,497.0,296.0,2753.0,Camion Mediano,4,0,BAJO,0.4265,7.442492722794441,54.8406374501992,8,1,0,5,18,0.1394422310756972,0,0,0,1,0,0,0
VJ-00378,2025-05-06 16:00:00,2025-05-06 17:33:56.905054494,CHF-012,VEH-005,11.0,45.0,1174.0,6000,105,94,93.9484175749,1174.0,1,1263.0,460.0,361.0,2084.0,Camion Liviano,-11,0,BAJO,0.19566666666666666,7.069023426578259,46.31111111111111,16,1,0,5,40,0.24444444444444444,0,0,0,1,0,1,0
VJ-00379,2025-05-07 00:00:00,2025-05-07 02:26:07.273156944,CHF-008,VEH-008,6.0,55.1,3040.0,3500,120,146,146.1212192824,3040.0,0,1694.0,604.0,290.0,2588.0,Furgon,26,1,MEDIO,0.8685714285714285,8.019941687677365,46.96914700544465,0,2,0,5,19,0.1088929219600726,1,0,0,0,1,0,0
VJ-00380,2025-05-07 08:00:00,2025-05-07 09:52:04.095384702,CHF-012,VEH-005,2.0,62.3,1698.0,5000,120,112,112.0682564117,1698.0,1,2239.0,590.0,229.0,3058.0,Camion Liviano,-8,0,BAJO,0.3396,7.4377951216719325,49.08507223113965,8,2,0,5,41,0.03210272873194222,0,0,0,0,1,0,0
VJ-00381,2025-05-07 16:00:00,2025-05-07 17:30:34.676287890,CHF-005,VEH-003,6.0,45.0,605.0,3500,90,91,90.5779381315,605.0,1,1498.0,505.0,229.0,2232.0,Camion Mediano,1,0,BAJO,0.17285714285714285,6.406879986069314,49.6,16,2,0,5,36,0.13333333333333333,0,0,1,0,0,1,0
VJ-00382,2025-05-08 00:00:00,2025-05-08 01:04:50.426523492,CHF-004,VEH-003,7.0,24.3,986.0,3500,60,65,64.8404420582,986.0,1,949.0,601.0,111.0,1661.0,Camion Mediano,5,0,BAJO,0.2817142857142857,6.894670039433482,68.35390946502058,0,3,0,5,43,0.28806584362139914,0,0,0,0,0,0,0
VJ-00383,2025-05-08 08:00:00,2025-05-08 08:48:50.760791142,CHF-004,VEH-006,7.0,26.8,2418.0,3500,60,49,48.8460131857,2418.0,1,984.0,768.0,260.0,2012.0,Camion Liviano,-11,0,BAJO,0.6908571428571428,7.791109510610028,75.07462686567165,8,3,0,5,44,0.26119402985074625,0,0,0,0,0,0,0
VJ-00384,2025-05-08 16:00:00,2025-05-08 18:08:28.827196872,CHF-005,VEH-004,7.0,59.1,2849.0,5000,120,128,128.4804532812,2849.0,1,1902.0,534.0,398.0,2834.0,Camion Mediano,8,0,BAJO,0.5698,7.955074273262696,47.95262267343485,16,3,0,5,37,0.11844331641285956,0,0,0,0,1,1,0
VJ-00385,2025-05-09 00:00:00,2025-05-09 01:20:23.871465060,CHF-009,VEH-007,11.0,43.6,1133.0,6000,90,80,80.397857751,1133.0,1,1336.0,398.0,388.0,2122.0,Furgon,-10,0,BAJO,0.18883333333333333,7.033506484287697,48.6697247706422,0,4,0,5,26,0.25229357798165136,0,0,1,0,0,0,0
VJ-00386,2025-05-09 08:00:00,2025-05-09 09:22:35.430612006,CHF-006,VEH-007,10.0,53.9,3252.0,6000,90,83,82.5905102001,3252.0,1,2145.0,489.0,112.0,2746.0,Furgon,-7,0,BAJO,0.542,8.087332926473351,50.94619666048238,8,4,0,5,32,0.1855287569573284,0,0,1,0,0,0,0
VJ-00387,2025-05-09 16:00:00,2025-05-09 17:54:31.654050990,CHF-009,VEH-001,4.0,44.5,1959.0,4000,90,115,114.5275675165,,0,1592.0,497.0,312.0,2401.0,Camion Mediano,25,1,MEDIO,0.48975,7.580699752224563,53.95505617977528,16,4,0,5,27,0.0898876404494382,1,0,1,0,0,1,0
VJ-00388,2025-05-10 00:00:00,2025-05-10 00:41:16.167063287,CHF-005,VEH-006,7.0,26.8,3045.0,3500,60,41,41.26945105478333,3045.0,1,1052.0,366.0,191.0,1609.0,Camion Liviano,-19,0,BAJO,0.87,8.021584533455107,60.037313432835816,0,5,1,5,38,0.26119402985074625,0,0,0,0,0,0,0
VJ-00389,2025-05-10 08:00:00,2025-05-10 08:30:00.000000000,CHF-004,VEH-003,8.0,17.5,1183.0,4000,60,30,30.0,1183.0,1,469.0,381.0,371.0,1221.0,Camion Mediano,-30,0,BAJO,0.29575,7.076653815443951,69.77142857142857,8,5,1,5,45,0.45714285714285713,0,0,0,0,0,0,0
VJ-00390,2025-05-10 16:00:00,2025-05-10 17:58:59.811954612,CHF-003,VEH-005,6.0,40.5,652.0,5000,90,119,118.9968659102,652.0,0,1529.0,642.0,114.0,2285.0,Camion Liviano,29,1,MEDIO,0.1304,6.481577129276431,56.41975308641975,16,5,1,5,23,0.14814814814814814,1,0,1,0,0,1,0
VJ-00391,2025-05-11 00:00:00,2025-05-11 02:30:53.274188814,CHF-007,VEH-003,6.0,50.7,3102.0,6000,105,151,150.88790314690002,3102.0,0,1752.0,470.0,381.0,2603.0,Camion Mediano,46,1,ALTO,0.517,8.04012466444838,51.341222879684416,0,6,1,5,32,0.11834319526627218,2,0,0,1,0,0,0
VJ-00392,2025-05-11 08:00:00,2025-05-11 09:22:42.309193314,CHF-011,VEH-003,3.0,41.6,1417.0,4000,90,83,82.7051532219,1417.0,1,1116.0,777.0,351.0,2244.0,Camion Mediano,-7,0,BAJO,0.35425,7.257002707092073,53.94230769230769,8,6,1,5,25,0.07211538461538461,0,0,1,0,0,0,0
VJ-00393,2025-05-11 16:00:00,2025-05-11 17:30:00.000000000,CHF-011,VEH-003,4.0,66.9,2357.0,5000,120,90,90.0,2357.0,1,2263.0,422.0,135.0,2820.0,Camion Mediano,-30,0,BAJO,0.4714,7.765569081097317,42.152466367713004,16,6,1,5,26,0.059790732436472344,0,0,0,0,1,1,0
