km_ruta,log_km,vel_max,vel_prom,t_est_min,hora_inicio,dia_semana_num,es_fin_semana,mes,n_paradas,densidad_paradas,costo_estimado,costo_km_est,ruta_Cibao-Norte,ruta_Cibao-Sur,ruta_Este-Turístico,ruta_La-Romana,ruta_Nordeste,ruta_Norte,ruta_Otras,ruta_SD-Centro,ruta_SD-Este,ruta_SD-Norte,ruta_SD-Oeste,ruta_Santiago,ruta_Sur,franja_horaria_NOCHE,franja_horaria_TARDE
9.511972,2.352514798,86,33.6,134,11,2,0,8,1,0.1051,1668.61,175.4221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.553112,2.606616189,54,26.9,55,9,3,0,10,1,0.0797,1818.43,144.8589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.358108,2.592123541,51,20.6,54,20,1,0,12,1,0.0809,1808.82,146.3671,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.842366,2.286696129,79,35.4,38,6,5,1,6,1,0.1131,1635.62,184.9754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.692111,3.356622207,84,51.9,38,13,3,0,10,1,0.0361,2564.25,92.5986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
177.606768,5.185186562,113,75.0,63,10,3,0,12,1,0.0056,9949.8,56.0215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190.929271,5.257126924,107,76.4,64,13,4,0,1,1,0.0052,10606.13,55.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20.742802,3.07928276,72,24.9,46,17,0,0,7,1,0.0482,2221.89,107.1162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
206.808038,5.336614759,93,53.3,83,15,1,0,1,1,0.0048,11388.4,55.0675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21.573263,3.116766153,80,17.3,93,6,3,0,3,1,0.0464,2262.81,104.8896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.605677,2.361389424,71,21.3,38,5,4,0,4,1,0.1041,1673.22,174.1907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.202331,2.785155121,58,14.0,40,8,0,0,6,1,0.0658,1948.94,128.2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.621076,2.362840329,69,32.1,64,15,3,0,1,1,0.1039,1673.98,173.9909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13.294387,2.659866943,44,24.2,40,12,2,0,9,1,0.0752,1854.95,139.5288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148.814667,5.009398977,94,58.0,167,8,6,1,2,1,0.0067,8531.35,57.3287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192.298883,5.264237608,94,66.3,166,1,2,0,6,1,0.0052,10673.6,55.5053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152.84462,5.035943132,88,54.9,151,2,3,0,7,1,0.0065,8729.89,57.1161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.504415,1.872481177,50,22.0,17,20,2,0,8,1,0.1817,1471.18,267.2727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.391593,2.127230371,82,29.6,27,12,4,0,2,1,0.1353,1564.15,211.612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.404457,2.12876216,79,31.7,27,11,4,0,3,1,0.1351,1564.78,211.3295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.255448,1.833452764,77,35.0,42,11,3,0,3,1,0.1903,1458.91,277.5996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.519811,2.353260241,76,57.1,140,5,6,1,5,1,0.105,1668.99,175.3176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28.715567,3.39167105,89,41.0,43,8,2,0,4,1,0.0348,2614.67,91.0541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.85857,1.925498965,47,17.6,28,7,0,0,11,1,0.1707,1488.62,254.0927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151.770196,5.028934805,90,58.0,167,8,1,0,6,1,0.0066,8676.96,57.1717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.542362,2.355401617,60,13.6,67,7,1,0,8,1,0.1048,1670.1,175.0196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.731877,2.462309667,54,24.8,29,10,2,0,9,1,0.0932,1728.71,161.0818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147.57633,5.001098833,103,67.6,155,7,2,0,6,1,0.0068,8470.35,57.3964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167.17317,5.124994222,83,57.0,91,3,6,1,3,1,0.006,9435.79,56.4432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208.252468,5.343541504,99,73.1,164,1,2,0,9,1,0.0048,11459.56,55.0272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198.741504,5.297024051,112,53.2,170,8,4,0,1,1,0.005,10991.0,55.303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.542031,3.115381611,87,43.1,27,5,4,0,2,1,0.0464,2261.27,104.9701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206.436641,5.334825948,84,61.3,135,7,5,1,1,1,0.0048,11370.1,55.0779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79.50953,4.388375563,98,58.9,137,7,0,0,10,1,0.0126,5117.04,64.3576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.603007,3.118082951,62,27.6,56,22,3,0,3,1,0.0463,2264.27,104.8127,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89.56674,4.506087037,106,50.2,106,7,3,0,1,1,0.0112,5612.51,62.6629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.06791,2.999122022,76,21.6,45,10,3,0,11,1,0.0524,2139.38,112.1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.722067,2.165856251,61,18.5,74,10,3,0,7,1,0.1295,1580.43,204.6641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.206931,2.653729944,64,18.9,47,7,3,0,6,1,0.0757,1850.64,140.1264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.801082,2.624746995,45,19.2,49,18,0,0,9,1,0.0781,1830.65,143.0074,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
200.068359,5.303644945,108,71.5,137,1,1,0,7,1,0.005,11056.37,55.263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.29608,2.509280512,57,21.9,28,20,5,1,3,1,0.0885,1756.5,155.4964,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.576593,3.116913662,76,34.1,72,7,5,1,5,1,0.0463,2262.97,104.8808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.534427,2.919629922,73,22.9,42,9,3,0,3,1,0.057,2063.83,117.7016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.470447,2.600498175,76,21.4,46,6,4,0,6,1,0.0802,1814.36,145.4928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.656517,3.422845266,86,32.4,27,13,5,1,1,1,0.0337,2661.03,89.7283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171.518182,5.150502634,84,43.6,48,5,4,0,6,1,0.0058,9649.84,56.2613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199.163186,5.299132964,119,84.2,150,1,4,0,11,1,0.005,11011.77,55.2902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.281056,2.508057913,80,28.2,28,21,3,0,7,1,0.0886,1755.76,155.6379,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.26954,1.835702987,33,14.4,51,10,2,0,4,1,0.1898,1459.6,276.9881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.301027,2.424893607,79,36.4,42,12,2,0,4,1,0.0971,1707.48,165.7582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.866938,2.554661076,54,23.0,28,20,4,0,2,1,0.0843,1784.62,150.3859,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26.976707,3.331372271,91,50.6,58,6,2,0,5,1,0.0371,2529.01,93.7479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.370652,2.854782116,48,20.5,51,18,0,0,3,1,0.0611,2006.5,122.5669,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13.45339,2.670928989,69,23.1,67,10,4,0,12,1,0.0743,1862.78,138.4618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.465894,4.855663453,93,67.1,133,2,1,0,9,1,0.0078,7479.61,58.6793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82.222302,4.421515365,85,50.3,75,13,3,0,7,1,0.0122,5250.68,63.8596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134.87986,4.911771113,89,48.2,208,7,5,1,12,1,0.0074,7844.86,58.1618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50.251162,3.936738291,100,32.1,84,14,3,0,12,1,0.0199,3675.62,73.145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32.446132,3.509936145,113,60.8,34,16,4,0,6,1,0.0308,2798.46,86.2494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.675857,1.898497586,69,31.0,36,15,0,0,4,1,0.1762,1479.62,260.6866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
218.259486,5.390255896,114,60.6,156,5,3,0,8,1,0.0046,11952.55,54.763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.604106,2.451359001,74,26.5,30,10,5,1,5,1,0.0943,1722.41,162.4286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.729948,3.208014979,89,74.9,85,8,3,0,2,1,0.0421,2369.06,99.8342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.484336,2.861305394,49,24.1,43,18,4,0,10,1,0.0607,2012.1,122.0613,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.666143,3.164045461,86,30.2,28,5,3,0,10,1,0.0441,2316.65,102.2075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.866736,2.38570638,70,14.8,36,6,1,0,11,1,0.1014,1686.08,170.8853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.721669,3.123319051,85,33.4,28,5,1,0,10,1,0.046,2270.12,104.5095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197.199749,5.289275355,105,55.0,164,8,5,1,12,1,0.0051,10915.05,55.3502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128.410781,4.862991694,84,57.9,125,2,4,0,9,1,0.0078,7526.16,58.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.122275,2.094610287,43,21.4,28,21,2,0,7,1,0.1404,1550.88,217.7506,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.837169,1.922373757,61,29.2,55,13,2,0,7,1,0.1713,1487.57,254.8444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.135412,1.814077232,68,28.0,41,13,1,0,4,1,0.1947,1453.0,282.9374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.362326,2.430303146,84,51.8,27,10,0,0,1,1,0.0965,1710.5,165.0691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.349604,2.429182853,79,32.7,27,12,2,0,11,1,0.0966,1709.87,165.2112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
190.576636,5.255287917,88,68.5,153,6,1,0,3,1,0.0052,10588.76,55.5617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.746956,2.691036689,67,18.7,50,8,0,0,8,1,0.0727,1877.24,136.5568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.256255,2.657195758,57,13.0,82,12,0,0,11,1,0.0754,1853.07,139.7883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
223.794194,5.41518529,95,58.1,81,13,4,0,12,1,0.0045,12225.22,54.6271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33.080879,3.528736494,76,21.6,35,12,0,0,5,1,0.0302,2829.73,85.5397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68.103587,4.23560664,101,63.8,63,6,0,0,10,1,0.0147,4555.12,66.8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.152533,5.808600442,119,52.4,75,6,0,0,2,1,0.003,17563.49,52.8778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82.044859,4.419380932,80,51.8,181,2,3,0,4,1,0.0122,5241.94,63.8911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.083071,2.644973438,64,20.7,28,18,0,0,1,1,0.0764,1844.54,140.9868,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.405428,2.342327593,51,15.3,34,7,2,0,6,1,0.1063,1663.36,176.8511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.199988,2.954909654,73,19.2,44,9,1,0,12,1,0.0549,2096.62,115.199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.177526,2.216757669,55,14.9,27,7,2,0,10,1,0.1223,1602.87,196.0092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.202606,2.721466861,69,26.6,41,14,0,0,4,1,0.0704,1899.69,133.7564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46.066478,3.851561028,91,67.4,102,2,3,0,2,1,0.0217,3469.47,75.3144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49.036582,3.912754378,93,58.8,41,14,2,0,11,1,0.0204,3615.79,73.7366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
149.863472,5.016375269,95,57.3,160,7,4,0,9,1,0.0067,8583.02,57.2723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.616991,2.452468768,64,22.8,49,13,5,1,11,1,0.0942,1723.05,162.2917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.243038,1.980040732,71,23.4,33,9,0,0,1,1,0.1602,1507.56,241.4786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.308429,1.841886676,76,29.0,27,20,4,0,1,1,0.1884,1461.52,275.3206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.585215,2.449729716,72,28.9,43,13,3,0,1,1,0.0945,1721.48,162.6306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.818946,1.919704914,47,15.9,91,17,1,0,1,1,0.1719,1486.67,255.4878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8.238238,2.223351175,49,21.5,32,12,2,0,8,1,0.1214,1605.86,194.9276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.688144,2.540668014,99,53.9,27,6,0,0,2,1,0.0856,1775.82,151.9334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.596346,3.117788212,76,23.1,54,6,1,0,6,1,0.0463,2263.94,104.8298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.446065,2.437646003,69,27.3,48,14,5,1,11,1,0.0957,1714.63,164.1412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.719776,3.24726019,84,59.3,141,7,5,1,6,1,0.0405,2417.82,97.8091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.392754,2.341108833,62,17.1,101,7,4,0,5,1,0.1065,1662.73,177.0226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.081729,2.894901981,69,20.1,44,10,1,0,12,1,0.0585,2041.53,119.5154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58.261628,4.081962014,88,58.3,113,8,1,0,9,1,0.0172,4070.26,69.8618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.223723,2.582012414,86,29.3,55,11,2,0,9,1,0.0818,1802.2,147.4346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149.625668,5.014797739,113,70.1,128,1,2,0,10,1,0.0067,8571.31,57.285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029866,2.08316784,48,19.2,27,8,4,0,2,1,0.1423,1546.33,219.9658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.234143,2.325729483,69,29.2,29,13,5,1,11,1,0.1083,1654.92,179.2175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.752653,2.545739328,65,29.4,27,20,1,0,10,1,0.0851,1778.99,151.3692,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.596565,3.117797904,67,19.9,35,7,1,0,6,1,0.0463,2263.95,104.8292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.69656,3.122213371,77,16.9,47,7,1,0,9,1,0.0461,2268.88,104.5733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.364502,2.430494638,88,44.4,28,14,0,0,11,1,0.0965,1710.61,165.0451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84.499606,4.448511768,83,55.1,139,6,0,0,10,1,0.0118,5362.87,63.4662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83.791216,4.440191953,97,69.8,167,4,6,1,7,1,0.0119,5327.97,63.5863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.827514,2.823015285,48,21.6,41,18,1,0,4,1,0.0632,1979.74,125.0822,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.072897,1.803835756,61,23.4,37,10,0,0,6,1,0.1971,1449.92,285.817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.145874,3.097651204,65,34.3,122,10,4,0,5,1,0.0473,2241.75,106.0136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.071196,2.490822119,84,24.6,28,21,5,1,7,1,0.0903,1745.42,157.6542,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.34696,2.428949867,82,47.8,25,12,2,0,12,1,0.0966,1709.74,165.2408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.263773,3.268190537,55,23.7,58,20,5,1,8,1,0.0396,2444.62,96.7639,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14.123768,2.716267546,63,21.2,32,20,4,0,6,1,0.0708,1895.81,134.2283,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.525135,3.278092774,55,20.7,101,12,2,0,3,1,0.0392,2457.5,96.2776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.668063,2.456855451,50,20.0,48,13,0,0,12,1,0.0937,1725.56,161.7501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
93.853272,4.552331192,95,63.3,88,6,1,0,9,1,0.0107,5823.68,62.0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.481989,2.349658451,61,12.6,35,6,2,0,12,1,0.1055,1667.13,175.8207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224.626749,5.418882081,108,63.3,159,4,3,0,7,1,0.0045,12266.24,54.6072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134.9453,4.912252599,79,52.6,69,16,3,0,9,1,0.0074,7848.08,58.1575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
208.029767,5.342476668,93,68.6,164,1,6,1,8,1,0.0048,11448.59,55.0334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.57892,1.883870598,45,20.9,28,20,3,0,2,1,0.1792,1474.85,264.3612,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.491475,1.870489778,68,25.3,34,16,2,0,4,1,0.1821,1470.54,267.786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.621952,2.452895724,75,49.0,27,5,0,0,2,1,0.0941,1723.29,162.2385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.860794,2.385159424,75,24.7,36,9,2,0,6,1,0.1014,1685.79,170.9588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.408418,3.153095701,85,42.0,28,5,3,0,12,1,0.0446,2303.95,102.8163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.66161,2.45630225,57,16.4,27,6,4,0,1,1,0.0938,1725.24,161.818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.387858,2.733578757,54,19.2,30,20,2,0,6,1,0.0695,1908.82,132.6688,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
87.893272,4.487436459,88,62.8,75,6,2,0,12,1,0.0114,5530.06,62.9179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31.322968,3.475778061,61,28.1,57,17,6,1,9,1,0.0319,2743.13,87.5757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15.254635,2.788378099,53,22.9,35,13,3,0,5,1,0.0656,1951.52,127.9296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88.641643,4.495819978,119,66.5,134,8,4,0,2,1,0.0113,5566.93,62.8026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198.852767,5.29758093,94,65.9,162,2,4,0,5,1,0.005,10996.48,55.2996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199.308521,5.299858783,86,65.0,164,1,5,1,9,1,0.005,11018.93,55.2858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147.717828,5.002050739,115,67.1,137,6,2,0,8,1,0.0068,8477.32,57.3886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149.128906,5.011494298,84,55.2,157,2,4,0,4,1,0.0067,8546.84,57.3118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.982461,2.07724676,62,19.0,115,10,2,0,11,1,0.1432,1543.99,221.124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.562199,1.88132576,49,23.8,110,11,2,0,11,1,0.1798,1474.02,265.0067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.061669,3.138171889,77,19.8,30,19,3,0,6,1,0.0453,2286.87,103.6581,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.457356,2.347305654,68,18.9,32,6,1,0,3,1,0.1057,1665.92,176.1507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.568817,1.882333755,58,20.9,18,12,0,0,4,1,0.1796,1474.35,264.751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.293495,1.83951656,48,26.5,27,21,1,0,9,1,0.1889,1460.78,275.9576,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27.716002,3.357454528,89,57.3,36,12,1,0,7,1,0.0361,2565.43,92.5613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
82.702463,4.427268404,97,68.0,83,7,6,1,5,1,0.0121,5274.34,63.7749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.17748,2.499588344,63,24.0,54,11,0,0,9,1,0.0895,1750.66,156.6239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.229704,1.82932882,62,22.4,28,10,5,1,12,1,0.1912,1457.64,278.7232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.222525,5.263842504,94,64.8,166,1,1,0,7,1,0.0052,10669.84,55.5078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176.262593,5.177632209,90,54.0,153,6,4,0,2,1,0.0057,9883.58,56.073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195.111655,5.278684165,94,66.5,165,7,2,0,7,1,0.0051,10812.18,55.4153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192.408594,5.264805018,99,69.1,171,2,1,0,3,1,0.0052,10679.01,55.5017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83.377466,4.435300375,98,64.1,155,11,1,0,7,1,0.012,5307.59,63.6574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.280239,1.837408037,45,26.4,27,21,2,0,9,1,0.1894,1460.13,276.5273,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.649431,2.365506463,61,13.2,66,7,3,0,8,1,0.1036,1675.38,173.6247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207.940487,5.34204946,94,69.7,167,1,4,0,10,1,0.0048,11444.19,55.0359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.597754,2.027852677,62,26.4,42,14,5,1,2,1,0.1516,1525.04,231.1453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
109.489481,4.704920322,90,63.2,154,9,6,1,1,1,0.0091,6594.0,60.225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205.811801,5.331809206,115,60.8,134,7,4,0,7,1,0.0049,11339.32,55.0956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.265786,2.657864083,54,20.9,46,20,4,0,3,1,0.0754,1853.54,139.7233,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
86.989997,4.477223138,87,55.5,135,8,6,1,4,1,0.0115,5485.56,63.0597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127.712344,4.857580023,116,54.0,108,9,1,0,11,1,0.0078,7491.75,58.6611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74.711912,4.326935506,93,65.9,171,12,4,0,10,1,0.0134,4880.68,65.3267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
123.165881,4.821618422,103,73.9,60,16,3,0,9,1,0.0081,7267.77,59.008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
169.238211,5.137198697,94,52.3,158,6,5,1,10,1,0.0059,9537.52,56.3556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.373952,2.910934009,83,33.6,37,10,2,0,4,1,0.0576,2055.93,118.334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.222981,3.694438499,76,43.6,51,18,4,0,5,1,0.0255,3132.32,79.8593,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18.759861,2.983652658,86,56.3,84,6,5,1,11,1,0.0533,2124.2,113.2311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208.008681,5.342375787,98,72.6,169,1,5,1,12,1,0.0048,11447.55,55.034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.47335,1.867693749,69,18.2,27,21,5,1,10,1,0.1827,1469.64,268.5083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
103.996507,4.653927083,84,46.6,136,9,2,0,12,1,0.0096,6323.39,60.8039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.400135,2.128247777,64,27.8,23,19,5,1,4,1,0.1351,1564.57,211.4245,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.683164,2.540275445,56,18.9,56,16,1,0,7,1,0.0856,1775.57,151.9768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201.129233,5.30890726,117,75.9,148,1,6,1,3,1,0.005,11108.63,55.2313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49.547526,3.922914003,97,31.6,54,16,3,0,10,1,0.0202,3640.96,73.4842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.785628,4.003427897,91,40.3,53,8,0,0,4,1,0.0186,3849.75,71.5758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.654774,2.538034535,51,21.9,54,20,4,0,11,1,0.0858,1774.17,152.2269,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
199.233119,5.299482283,116,78.1,151,1,0,0,11,1,0.005,11015.22,55.2881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.882199,1.928938223,79,27.1,139,10,1,0,9,1,0.17,1489.79,253.2709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151.996855,5.030417366,110,70.7,128,2,0,0,12,1,0.0066,8688.13,57.1599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147.597726,5.001242829,93,57.9,138,6,5,1,11,1,0.0068,8471.4,57.3952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
